INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
42003;42;1903.0;1837.0;30.76;95.0;77.0;816.144362486828;21;15;977.623550304087;816.144362486828;73.8793669752165;87.5998208420424;682.793993677555;801.0;;21330.0;;279.191648028589;195.164552004081;329.202863984732;1135.98472075869;91.2397260273973;886.328767123288;35.0;5.0;5.0;8.0;11.0;1.0;6.0;28.0;2.0;0.0
42005;42;9963.0;9844.0;16.28;744.0;486.0;4085.95398506368;116;83;4544.31764135478;4085.95398506368;52.5315651030251;405.832091188076;2191.75289572318;4151.0;54.0;20880.0;15.0;11644.5083032911;10817.7114496705;10765.1424961818;6040.75158266634;497.012028810436;4203.59814800539;720.0;1.0;95.0;81.0;479.0;186.0;64.0;489.0;190.0;0.269
42006;42;406.0;424.0;15.35;18.0;24.0;199.018259472856;1;0;347.018259472856;199.018259472856;130.0;18.0;158.721268125824;190.0;;20380.0;;65.5159103425477;35.5063447285895;65.6997810742412;227.707038462367;25.6270494407906;169.681620536829;10.0;1.0;1.0;3.0;4.0;1.0;1.0;9.0;0.0;0.0
42008;42;109.0;108.0;19.19;7.0;10.0;50.462962962963;2;1;90.462962962963;50.462962962963;29.0;11.0;35.3240740740741;54.0;;18790.0;;16.0548295778129;7.99001476299805;21.0039207228621;67.6203703703704;12.1111111111111;55.5092592592593;4.0;3.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0
42009;42;528.0;555.0;13.88;35.0;26.0;230.865791762943;5;2;269.865791762943;230.865791762943;12.0;27.0;198.760332411684;226.0;;21670.0;;33.8193268566601;12.9307012211613;38.913309469993;322.499659933995;24.8305560686075;249.737271048988;6.0;2.0;0.0;1.0;1.0;1.0;2.0;6.0;0.0;0.0
42010;42;1665.0;1557.0;9.02;141.0;33.0;652.987354873971;18;10;740.397679003623;652.987354873971;33.5411708869593;53.8691532426922;547.688228843693;653.0;;24430.0;;171.822950600771;107.00075873965;159.362457765309;1058.13794951206;60.7691969189442;874.965195729637;20.0;1.0;0.0;6.0;8.0;1.0;5.0;18.0;2.0;0.0
42011;42;2840.0;2929.0;16.98;177.0;252.0;1170.0;24;43;1410.0;1170.0;50.0;190.0;745.0;1245.0;43.0;19420.0;14.0;854.05569760718;703.35132804284;949.95447407738;1559.0;118.0;1118.0;103.0;0.0;16.0;21.0;54.0;19.0;12.0;80.0;16.0;0.233
42012;42;674.0;638.0;13.78;46.0;12.0;275.0;10;2;332.0;275.0;31.0;26.0;254.0;283.0;;23440.0;;66.5796276828424;37.6191103103085;70.6635355580925;409.0;23.0;322.0;15.0;1.0;1.0;3.0;7.0;1.0;3.0;13.0;0.0;0.0
42013;42;1993.0;1996.0;18.91;115.0;202.0;752.378089029148;13;31;844.642331453391;752.378089029148;29.4460348162476;62.8182076079948;569.801006091407;738.0;;22620.0;;395.707646587942;311.497439121397;357.840230515659;1170.70030652935;50.1585392686096;961.037612386559;42.0;1.0;5.0;9.0;20.0;7.0;7.0;34.0;7.0;0.0
42014;42;314.0;290.0;13.93;25.0;10.0;138.0;2;2;234.0;138.0;79.0;17.0;121.0;132.0;;20090.0;;46.0334923044514;31.0334923044514;47.6127367257941;174.0;17.0;130.0;5.0;0.0;0.0;2.0;2.0;1.0;1.0;4.0;1.0;0.0
