INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
62001;62;1877.0;1773.0;9.85;112.0;193.0;771.772866983928;18;28;825.599027321481;771.772866983928;4.39397227245329;49.4321880650995;658.048149808714;783.0;;24550.0;;189.992474786584;151.929745248019;195.248705107542;1096.45108579481;80.676508765322;853.421381878948;26.0;2.0;1.0;4.0;14.0;1.0;5.0;21.0;2.0;0.0
62003;62;604.0;633.0;3.04;26.0;17.0;253.0;5;2;261.0;253.0;2.0;6.0;217.0;242.0;;25520.0;;35.2785200177254;22.2785200177254;49.1962161634454;411.0;19.0;313.0;7.0;0.0;1.0;2.0;2.0;0.0;2.0;7.0;0.0;0.0
62004;62;7957.0;7852.0;5.94;550.0;484.0;3637.0;78;90;3891.0;3637.0;22.0;232.0;2088.0;3594.0;53.0;20900.0;17.0;1420.38503095364;1252.13316891515;1330.25950814118;4865.0;493.0;3505.0;108.0;1.0;9.0;14.0;65.0;25.0;19.0;78.0;24.0;0.252
62005;62;971.0;1022.0;5.08;75.0;56.0;389.811055585717;6;6;428.811055585717;389.811055585717;3.0;36.0;268.728695528837;393.0;;19270.0;;343.244547140787;308.564365032807;362.618478543403;626.698335554615;66.3518750306865;478.691366106378;19.0;1.0;4.0;2.0;9.0;5.0;3.0;14.0;4.0;0.0
62007;62;798.0;703.0;4.86;86.0;30.0;293.953938227537;9;6;307.21164439031;293.953938227537;1.01982355098255;12.2378826117906;247.926327322543;293.0;;25550.0;;104.530036625741;79.7502444609009;84.9627234343248;486.327653525889;29.1759438393901;395.465612625774;18.0;1.0;3.0;2.0;9.0;5.0;3.0;14.0;2.0;0.0
62008;62;808.0;742.0;14.29;59.0;30.0;317.718592964824;10;10;350.234913439602;317.718592964824;8.67101879327399;23.8453016815035;254.78391959799;311.0;;21570.0;;110.041884580825;76.5780323740081;108.910398156496;494.341708542714;25.3768844221106;386.743718592965;20.0;5.0;0.0;6.0;7.0;0.0;2.0;13.0;5.0;0.0
62010;62;250.0;205.0;2.81;11.0;21.0;88.9121338912134;1;0;95.0397934656815;88.9121338912134;0.0;6.12765957446808;80.5439330543933;86.0;;23720.0;;30.9672518596748;23.6450761274573;24.7691492277247;150.627615062761;4.18410041841004;109.832635983264;4.0;1.0;0.0;0.0;1.0;1.0;2.0;4.0;0.0;0.0
62011;62;654.0;643.0;7.3;33.0;32.0;270.702524194327;4;7;288.958751952334;270.702524194327;4.05693950177936;14.1992882562278;222.511095470753;266.0;;25200.0;;108.022858210914;69.0392613284887;88.1468549926129;392.920941563425;37.1889382174588;308.986339231793;17.0;3.0;1.0;3.0;7.0;0.0;3.0;13.0;2.0;0.0
62012;62;255.0;249.0;3.25;27.0;8.0;96.0121457489879;8;1;101.220479082321;96.0121457489879;0.0;5.20833333333335;72.2672064777328;94.0;;23510.0;;21.4070773488102;17.2775226929397;21.597510274622;150.728744939271;8.25910931174089;120.789473684211;6.0;1.0;0.0;1.0;1.0;0.0;3.0;6.0;0.0;0.0
62013;62;1899.0;1946.0;6.05;119.0;83.0;806.397144368059;20;24;859.475200919234;806.397144368059;4.82527786828862;48.2527786828862;624.631411951348;796.0;;22960.0;;110.91757748815;70.9034052509982;132.400409932977;1167.9201480698;77.3257535695399;875.689053410894;18.0;1.0;1.0;1.0;9.0;3.0;6.0;16.0;1.0;0.0
