REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
32;02;02003;pr;a;m;l;5;E;126.0;812.0;0.0;0.0;1.0;1
32;02;02005;pr;a;m;l;5;D;104.0;750.0;0.0;0.0;1.0;1
32;02;02009;pr;a;m;l;4;D;105.0;715.0;0.0;0.0;1.0;1
32;02;02011;pr;a;m;l;4;0;83.0;700.0;0.0;0.0;0.0;1
32;02;02011;pr;a;m;l;5;C;95.0;800.0;0.0;0.0;2.0;1
32;02;02017;pr;a;m;l;5;D;124.0;850.0;0.0;0.0;2.0;1
32;02;02018;pr;a;a;l;3;0;92.0;570.0;0.0;0.0;1.0;1
32;02;02018;pr;a;a;l;3;F;64.0;440.0;0.0;0.0;1.0;1
32;02;02018;pr;a;m;l;2;0;65.0;580.0;0.0;0.0;1.0;1
32;02;02018;pr;a;m;l;4;E;100.0;750.0;0.0;0.0;1.0;1
32;02;02028;pr;a;a;l;2;F;56.0;343.0;0.0;0.5;2.0;2
32;02;02028;pr;a;a;l;2;G;66.0;409.0;0.0;0.5;2.0;2
32;02;02028;pr;a;m;l;2;E;50.0;480.0;0.0;0.0;1.0;1
32;02;02028;pr;a;m;l;4;D;97.0;765.0;0.0;0.0;1.0;1
32;02;02028;pr;a;m;l;4;E;90.0;666.0;0.0;0.0;0.67;3
32;02;02028;pr;a;m;l;4;G;80.0;995.0;0.0;0.0;2.0;1
32;02;02028;pr;a;m;l;4;VI;73.0;690.0;0.0;1.0;0.0;1
32;02;02028;pr;a;m;l;5;D;105.0;720.0;0.0;0.0;1.0;1
32;02;02028;pr;a;m;l;6;D;97.0;765.0;0.0;0.0;1.0;1
32;02;02037;pr;a;m;l;4;0;110.0;750.0;0.0;0.0;1.0;1
32;02;02042;pr;a;m;l;7;D;124.0;850.0;0.0;0.0;2.0;1
32;02;02043;pr;a;m;l;4;D;78.0;590.0;0.0;1.0;0.0;1
32;02;02046;pr;a;m;l;3;0;80.0;580.0;0.0;0.0;1.0;1
32;02;02046;pr;a;m;l;3;G;77.0;590.0;0.0;0.0;1.0;2
32;02;02051;pr;a;m;l;5;E;130.0;820.0;0.0;1.0;0.0;1
32;02;02059;pr;a;a;l;3;0;72.0;515.0;0.0;0.0;1.0;1
32;02;02059;pr;a;a;l;3;C;53.0;418.0;0.0;0.0;1.0;1
32;02;02059;pr;a;a;l;3;D;62.5;474.5;0.0;0.5;0.5;2
32;02;02059;pr;a;a;l;3;VI;55.0;460.0;0.0;1.0;0.0;1
32;02;02059;pr;a;a;l;4;D;80.0;570.0;0.0;1.0;0.0;2
32;02;02059;pr;a;m;l;4;0;56.0;541.0;0.0;0.0;1.0;1
32;02;02059;pr;a;m;l;4;E;60.0;510.0;0.0;0.0;1.0;1
32;02;02059;pr;a;m;l;4;G;73.0;663.0;0.0;0.0;1.0;1
32;02;02059;pr;a;m;l;5;0;136.0;615.0;0.0;0.0;1.0;1
32;02;02059;pr;a;m;l;6;C;111.0;656.0;0.0;0.0;1.0;1
32;02;02059;pr;a;m;l;6;E;85.0;645.0;0.0;0.0;1.0;1
