REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
84.0;42;42003;pa;a;a;l;7;0;168.0;600.0;0.0;0.0;1.0;1
84.0;42;42003;pr;a;m;l;5;C;151.0;875.0;0.0;1.0;1.0;1
84.0;42;42003;pr;a;m;l;5;E;95.0;820.0;0.0;2.0;0.0;1
84.0;42;42005;pa;a;a;l;2;0;60.0;570.0;1.0;0.0;1.0;1
84.0;42;42005;pr;a;a;l;1;D;33.0;445.0;0.0;1.0;0.0;1
84.0;42;42005;pr;a;a;l;1;F;31.0;367.0;0.0;1.0;0.0;1
84.0;42;42005;pr;a;a;l;2;0;51.0;492.0;1.0;1.0;0.0;1
84.0;42;42005;pr;a;a;l;2;B;57.0;552.0;0.0;1.0;0.0;1
84.0;42;42005;pr;a;a;l;2;C;56.5;525.0;0.5;0.25;0.75;4
84.0;42;42005;pr;a;a;l;2;D;55.0;545.0;0.2;0.2;0.8;5
84.0;42;42005;pr;a;a;l;3;0;69.0;567.5;0.25;0.25;0.0;4
84.0;42;42005;pr;a;a;l;3;B;75.0;720.0;0.0;0.0;1.0;1
84.0;42;42005;pr;a;a;l;3;C;72.0;639.0;0.3;0.3;0.7;10
84.0;42;42005;pr;a;a;l;3;D;65.0;572.0;0.0;0.29;0.57;7
84.0;42;42005;pr;a;a;l;3;VI;70.0;590.0;0.33;0.33;0.0;3
84.0;42;42005;pr;a;a;l;4;0;75.0;600.0;0.0;0.0;0.0;1
84.0;42;42005;pr;a;a;l;4;B;92.0;868.0;0.0;0.0;1.0;1
84.0;42;42005;pr;a;a;l;4;C;95.0;717.5;0.25;0.0;0.25;4
84.0;42;42005;pr;a;a;l;4;D;73.0;622.0;0.0;1.0;0.0;2
84.0;42;42005;pr;a;a;l;5;D;120.0;700.0;0.0;2.0;2.0;1
84.0;42;42005;pr;a;m;l;4;0;93.0;950.0;0.0;1.0;1.0;2
84.0;42;42005;pr;a;m;l;4;B;80.0;812.0;0.0;0.0;0.0;1
84.0;42;42005;pr;a;m;l;5;D;101.0;968.0;0.0;0.0;1.0;1
84.0;42;42005;pr;a;m;l;7;E;170.0;1900.0;0.0;1.0;1.0;1
84.0;42;42006;pr;a;a;l;2;E;37.0;290.0;0.0;0.0;1.0;3
84.0;42;42006;pr;a;a;l;3;E;59.0;410.0;0.0;0.0;1.0;1
84.0;42;42008;pr;a;m;l;3;0;91.0;495.0;0.0;1.0;0.0;1
84.0;42;42010;pr;a;a;l;2;VI;30.0;380.0;0.0;0.0;1.0;1
84.0;42;42010;pr;a;a;l;3;VI;60.0;450.0;0.0;0.0;1.0;1
84.0;42;42011;pa;a;a;l;3;0;48.0;382.0;0.0;0.0;0.0;1
84.0;42;42011;pr;a;a;l;2;0;40.0;350.0;0.0;0.0;1.0;1
84.0;42;42011;pr;a;a;l;4;NS;80.0;590.0;0.0;0.0;1.0;1
84.0;42;42013;pa;a;m;l;5;0;130.0;800.0;0.0;1.0;1.0;1
84.0;42;42014;pr;a;a;l;2;0;40.0;290.0;0.0;1.0;0.0;1
84.0;42;42015;pr;a;m;l;5;D;122.0;580.0;0.0;2.0;0.0;1
84.0;42;42017;pr;a;a;l;2;E;66.0;376.0;0.0;1.0;1.0;1
84.0;42;42017;pr;a;m;l;3;D;114.0;680.0;0.0;0.0;1.0;1
84.0;42;42018;pr;a;m;l;5;D;120.0;1280.0;0.0;1.0;1.0;1
84.0;42;42019;pr;a;a;l;2;0;65.0;335.0;0.0;0.0;1.0;1
84.0;42;42019;pr;a;a;l;2;NS;40.0;239.0;0.0;1.0;0.0;1
84.0;42;42019;pr;a;a;l;3;0;81.0;342.0;0.0;0.0;1.0;2
84.0;42;42019;pr;a;a;l;3;D;73.0;341.0;0.0;0.0;0.67;3
84.0;42;42019;pr;a;a;l;3;E;50.0;350.0;1.0;1.0;0.0;1
84.0;42;42019;pr;a;a;l;3;NS;59.0;363.0;0.0;0.0;0.0;1
84.0;42;42019;pr;a;a;l;4;D;100.0;487.0;0.0;0.33;0.67;3
84.0;42;42019;pr;a;m;l;3;G;72.0;484.0;0.0;1.0;0.0;1
84.0;42;42019;pr;a;m;l;4;0;101.0;752.0;0.0;1.0;0.0;1
84.0;42;42020;pr;a;a;l;2;D;41.0;466.0;0.0;1.0;0.0;1
84.0;42;42021;pr;a;m;l;2;G;54.0;500.0;0.0;1.0;0.0;1
84.0;42;42021;pr;a;m;l;4;D;85.0;745.0;0.0;0.0;1.0;1
84.0;42;42022;pr;a;a;l;3;G;60.0;609.0;0.0;0.0;1.0;1
84.0;42;42022;pr;a;a;l;3;VI;64.0;666.0;0.0;0.0;1.0;1
84.0;42;42022;pr;a;m;l;4;0;84.0;754.0;0.0;0.0;1.0;1
84.0;42;42022;pr;a;m;l;4;E;91.0;790.0;0.0;1.0;1.0;1
84.0;42;42022;pr;a;m;l;4;G;102.0;669.0;0.0;0.0;1.0;1
84.0;42;42022;pr;a;m;l;8;NS;119.0;650.0;0.0;0.0;0.0;1
84.0;42;42023;pr;a;a;l;1;0;28.0;320.0;0.0;0.0;1.0;1
84.0;42;42023;pr;a;a;l;2;0;38.5;387.5;0.0;0.5;0.5;2
84.0;42;42023;pr;a;a;l;2;D;44.0;325.0;0.0;0.33;0.67;3
84.0;42;42023;pr;a;a;l;2;E;46.0;310.0;0.0;1.0;0.0;1
84.0;42;42023;pr;a;a;l;2;F;45.0;330.0;0.0;1.0;0.0;1
84.0;42;42023;pr;a;a;l;3;0;80.0;350.0;0.0;0.0;1.0;1
