REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
75.0;86;86001;pr;a;m;v;3;VI;64.0;49500.0;773.44;;;0.0;1.0;0.0;1
75.0;86;86001;pr;a;m;v;4;0;127.0;159000.0;1251.97;;;0.0;1.0;1.0;1
75.0;86;86001;pr;a;m;v;4;D;140.0;139000.0;992.86;;;0.0;0.0;1.0;1
75.0;86;86001;pr;a;m;v;6;F;98.0;65000.0;663.27;;;0.0;2.0;1.0;1
75.0;86;86001;pr;m;m;v;2;F;49.0;30000.0;612.24;;;0.0;0.0;0.0;1
75.0;86;86001;pr;m;m;v;2;VI;140.0;19000.0;135.71;;;0.0;0.0;0.0;1
75.0;86;86002;pr;m;m;v;3;D;73.0;95000.0;1301.37;;;0.0;0.0;0.0;1
75.0;86;86004;pr;a;m;v;16;0;600.0;945000.0;1575.0;;;0.0;0.0;0.0;1
75.0;86;86004;pr;a;m;v;3;0;77.0;63600.0;676.6;;;0.0;0.33;1.0;3
75.0;86;86004;pr;a;m;v;3;G;42.0;65400.0;1557.14;;;0.0;1.0;0.0;1
75.0;86;86004;pr;a;m;v;4;0;85.5;186675.0;1522.59;;;0.0;1.0;0.25;4
75.0;86;86004;pr;a;m;v;4;E;61.5;83700.0;1410.32;;;0.0;0.5;0.5;2
75.0;86;86004;pr;a;m;v;4;G;65.0;49500.0;761.54;;;0.0;1.0;0.0;1
75.0;86;86004;pr;a;m;v;5;0;188.0;99630.0;507.78;;;0.0;0.5;0.5;2
75.0;86;86004;pr;a;m;v;5;E;109.0;97200.0;891.74;;;0.0;0.0;1.0;1
75.0;86;86004;pr;a;m;v;6;0;199.0;154860.0;778.19;;;0.0;0.0;0.0;1
75.0;86;86004;pr;a;m;v;6;NS;124.0;2100000.0;16935.48;;;0.0;1.0;1.0;1
75.0;86;86004;pr;a;m;v;7;0;140.0;148452.0;1060.37;;;0.0;0.0;1.0;1
75.0;86;86005;pr;a;m;v;5;E;164.0;194250.0;1184.45;;;0.0;0.0;1.0;1
75.0;86;86005;pr;a;m;v;6;C;177.0;263000.0;1485.88;;;0.0;1.0;1.0;1
75.0;86;86005;pr;a;m;v;7;D;166.0;225000.0;1355.42;;;0.0;1.0;1.0;1
75.0;86;86006;pr;a;m;v;3;F;69.0;35112.0;508.87;;;0.0;0.0;2.0;1
75.0;86;86006;pr;a;m;v;5;D;126.0;132736.0;1053.46;;;0.0;0.0;1.0;1
75.0;86;86006;pr;a;m;v;5;E;122.0;122117.0;1000.96;;;0.0;0.0;0.0;1
75.0;86;86007;pr;a;m;v;4;E;97.0;124760.0;1286.19;;;0.0;0.0;1.0;1
75.0;86;86007;pr;a;m;v;4;G;101.0;131003.0;1297.06;;;0.0;1.0;1.0;1
75.0;86;86007;pr;a;m;v;5;C;103.0;188987.0;1834.83;5.62;0.037;0.0;0.0;1.0;1
75.0;86;86007;pr;a;m;v;5;D;107.0;148400.0;1386.92;5.62;0.049;0.0;1.0;0.0;1
75.0;86;86007;pr;a;m;v;6;C;180.0;335000.0;1861.11;;;0.0;1.0;1.0;1
75.0;86;86007;pr;a;m;v;7;0;124.0;201400.0;1624.19;;;1.0;1.0;0.0;1
75.0;86;86007;pr;a;m;v;7;D;157.0;196100.0;1249.04;;;0.0;2.0;0.0;1
75.0;86;86007;pr;m;m;v;6;E;143.0;139990.0;978.95;;;0.0;1.0;0.0;1
75.0;86;86008;pr;a;m;v;4;0;98.0;53750.0;548.47;;;0.0;0.0;1.0;1
75.0;86;86008;pr;a;m;v;7;C;174.0;163000.0;936.78;;;0.0;0.0;1.0;1
75.0;86;86008;pr;m;m;v;2;E;79.0;84000.0;1063.29;;;0.0;0.0;0.0;1
75.0;86;86009;pr;a;m;v;10;D;239.0;234300.0;980.33;;;0.0;1.0;1.0;1
75.0;86;86009;pr;a;m;v;3;0;107.0;82500.0;771.03;;;0.0;0.0;1.0;1
75.0;86;86009;pr;a;m;v;3;F;90.0;65000.0;722.22;;;0.0;0.0;1.0;1
75.0;86;86009;pr;a;m;v;3;VI;49.0;44000.0;897.96;;;0.0;0.0;0.0;1
75.0;86;86009;pr;a;m;v;4;C;128.0;138840.0;1084.69;;;0.0;1.0;1.0;1
75.0;86;86009;pr;a;m;v;4;F;113.0;80000.0;707.96;;;0.0;0.0;1.0;1
75.0;86;86009;pr;a;m;v;6;D;137.0;156500.0;1142.34;;;0.0;0.0;1.0;1
75.0;86;86009;pr;cm;mn;v;4;0;87.0;168000.0;1866.67;;;0.0;0.77;0.0;13
75.0;86;86009;pr;cm;mn;v;5;0;103.5;180226.0;1733.16;;;0.0;0.88;0.0;8
75.0;86;86010;pr;a;m;v;6;C;168.5;197950.0;1176.56;;;0.0;1.0;1.5;2
75.0;86;86010;pr;cm;mn;v;3;0;71.0;135901.5;1918.16;;;0.0;1.0;0.0;2
75.0;86;86010;pr;cm;mn;v;4;0;87.0;159873.0;1793.99;;;0.0;0.73;0.0;15
75.0;86;86010;pr;cm;mn;v;5;0;110.0;189730.0;1769.24;;;0.0;0.54;0.0;13
75.0;86;86010;pr;cm;mn;v;6;0;151.0;286842.0;1899.62;;;0.0;1.0;0.0;1
75.0;86;86011;pr;a;m;v;14;C;391.0;349800.0;894.63;;;1.0;2.0;1.0;1
75.0;86;86011;pr;a;m;v;15;NS;415.0;349000.0;840.96;;;0.0;2.0;2.0;1
75.0;86;86012;pr;a;m;v;3;F;120.0;99000.0;825.0;;;0.0;0.0;1.0;1
75.0;86;86012;pr;a;m;v;4;0;123.0;44000.0;357.72;;;0.0;0.0;0.0;1
75.0;86;86014;pr;a;m;v;12;0;418.0;630000.0;1507.18;;;1.0;1.0;3.0;1
75.0;86;86014;pr;a;m;v;3;E;83.0;157940.0;1902.89;9.0;0.057;0.0;1.0;0.0;1
75.0;86;86014;pr;a;m;v;4;D;82.0;137800.0;1680.49;7.5;0.054;0.0;0.0;1.0;1
75.0;86;86014;pr;a;m;v;4;E;96.0;140948.0;1468.21;7.5;0.061;0.0;0.0;1.0;1
75.0;86;86014;pr;a;m;v;5;C;168.0;188500.0;1122.02;;;0.0;0.0;1.0;1
75.0;86;86014;pr;a;m;v;5;D;124.0;175000.0;1411.29;;;0.0;1.0;1.0;1
75.0;86;86014;pr;a;m;v;6;0;140.0;208500.0;1489.29;;;0.0;1.0;1.0;1
75.0;86;86014;pr;a;m;v;8;0;179.0;182320.0;1018.55;;;0.0;1.0;1.0;1
