REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
75.0;87;87001;pr;a;a;v;2;E;44.0;49900.0;1137.47;8.3;0.089;0.0;0.0;1.0;2
75.0;87;87001;pr;a;a;v;4;D;93.0;114500.0;1231.18;6.82;0.066;0.0;0.0;1.0;1
75.0;87;87001;pr;a;a;v;4;VI;119.5;220500.0;1673.43;6.82;0.055;0.5;1.0;0.0;2
75.0;87;87001;pr;a;m;v;3;0;115.0;265000.0;2304.35;7.4;0.039;0.0;0.0;1.0;1
75.0;87;87001;pr;a;m;v;3;C;150.0;118525.0;790.17;7.4;0.112;0.0;0.0;0.0;1
75.0;87;87001;pr;a;m;v;3;VI;67.0;94800.0;1414.93;7.4;0.063;0.0;1.0;0.0;1
75.0;87;87001;pr;a;m;v;4;0;60.0;54500.0;908.33;;;0.0;1.0;0.0;1
75.0;87;87001;pr;a;m;v;4;C;160.0;273000.0;1706.25;;;0.0;0.0;0.0;2
75.0;87;87001;pr;a;m;v;4;D;72.0;171500.0;2381.94;;;0.0;0.0;1.0;1
75.0;87;87001;pr;a;m;v;4;E;75.0;128300.0;1250.0;;;0.0;0.0;1.33;3
75.0;87;87001;pr;a;m;v;4;VI;81.5;54997.5;669.95;;;0.0;0.5;1.0;2
75.0;87;87001;pr;a;m;v;5;C;91.0;153700.0;1689.01;7.66;0.054;0.0;0.0;1.0;1
75.0;87;87001;pr;a;m;v;5;D;100.5;125475.0;1246.08;7.66;0.087;0.0;1.0;0.0;2
75.0;87;87001;pr;a;m;v;5;F;91.0;93000.0;1021.98;7.66;0.09;1.0;2.0;0.0;1
75.0;87;87001;pr;a;m;v;6;0;106.0;236750.0;2236.25;4.35;0.024;0.0;0.0;1.0;2
75.0;87;87001;pr;a;m;v;6;C;165.0;265000.0;1606.06;4.35;0.033;0.0;0.0;2.0;1
75.0;87;87001;pr;a;m;v;6;D;135.0;220000.0;1629.63;4.35;0.037;0.0;0.33;1.33;3
75.0;87;87001;pr;a;m;v;6;E;115.0;171400.0;1428.7;4.35;0.036;0.0;0.33;1.0;3
75.0;87;87001;pr;a;m;v;6;F;83.0;102100.0;1230.12;4.35;0.042;0.0;0.0;1.0;1
75.0;87;87001;pr;a;m;v;6;NS;130.0;213000.0;1638.46;4.35;0.032;0.0;0.0;1.0;1
75.0;87;87001;pr;a;m;v;7;D;174.0;321000.0;1844.83;;;2.0;1.0;0.0;1
75.0;87;87001;pr;a;m;v;7;E;153.0;219500.0;1431.43;;;0.0;1.0;1.0;2
75.0;87;87001;pr;a;m;v;7;VI;260.0;138775.0;533.75;;;0.0;1.0;1.0;1
75.0;87;87001;pr;a;m;v;8;E;197.0;280000.0;1421.32;;;1.0;0.33;1.33;3
75.0;87;87001;pr;a;m;v;9;C;241.0;399000.0;1655.6;;;0.0;0.0;1.0;1
75.0;87;87001;pr;a;m;v;9;E;223.5;281560.0;1241.49;;;0.0;1.5;1.0;2
75.0;87;87001;pr;a;m;v;9;VI;180.0;138450.0;769.17;;;0.0;2.0;0.0;1
75.0;87;87001;pr;cm;mn;v;5;0;90.0;173750.0;1930.56;7.66;0.048;0.0;0.0;0.0;1
