REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
32;60;60001;pr;a;m;v;3;0;66.0;70000.0;1060.61;;;0.0;0.0;0.0;1
32;60;60001;pr;a;m;v;3;E;72.5;87000.0;1209.05;;;0.0;0.0;0.5;2
32;60;60001;pr;a;m;v;3;NS;66.0;79000.0;1196.97;;;0.0;0.0;0.0;1
32;60;60001;pr;a;m;v;4;E;76.5;82000.0;1071.77;3.92;0.044;0.0;0.0;0.0;4
32;60;60001;pr;a;m;v;5;0;68.0;80000.0;1176.47;;;0.0;0.0;0.0;1
32;60;60001;pr;a;m;v;5;NS;68.0;80000.0;1176.47;;;0.0;0.0;0.0;1
32;60;60001;pr;cm;m;v;5;0;110.0;190100.0;1740.95;;;0.0;0.0;1.5;2
32;60;60001;pr;m;m;v;3;E;78.0;85000.0;1089.74;;;0.0;0.0;0.0;1
32;60;60001;pr;m;m;v;4;VI;115.0;210000.0;1826.09;3.92;0.026;0.0;0.0;0.0;1
32;60;60002;pr;a;m;v;3;E;40.0;130000.0;3250.0;;;0.0;0.0;0.0;1
32;60;60002;pr;a;m;v;6;D;170.0;359500.0;2114.71;;;0.0;1.0;1.0;1
32;60;60002;pr;a;m;v;6;E;129.0;279925.0;2169.96;;;0.0;0.0;1.0;1
32;60;60002;pr;a;m;v;6;VI;122.0;254845.0;2098.6;;;0.0;1.0;0.5;2
32;60;60002;pr;a;m;v;7;VI;161.0;238125.0;1649.79;;;0.0;1.0;0.67;3
32;60;60002;pr;a;m;v;8;C;215.0;389650.0;1812.33;;;0.0;1.0;2.0;1
32;60;60002;pr;a;m;v;8;D;250.0;447890.0;1791.56;;;1.0;1.0;2.0;2
32;60;60002;pr;cm;m;v;4;0;69.0;190690.0;2763.62;;;0.0;0.0;1.0;1
32;60;60002;pr;cm;m;v;4;A;68.0;204000.0;3024.56;;;0.0;0.0;0.0;2
32;60;60002;pr;cm;m;v;5;0;102.0;283900.0;2783.33;;;0.0;0.0;1.0;1
32;60;60002;pr;cm;m;v;5;A;86.0;194580.0;2262.56;;;0.0;0.0;0.0;1
32;60;60002;pr;cm;m;v;6;0;110.0;267500.0;2478.67;;;0.0;0.0;1.0;2
32;60;60002;pr;cm;m;v;6;A;105.0;249860.0;2379.62;;;0.0;0.0;0.0;1
32;60;60002;pr;cm;mn;v;3;0;70.0;205000.0;2353.85;;;0.0;0.0;0.0;3
32;60;60002;pr;cm;mn;v;4;0;76.5;192345.0;2536.57;;;0.0;0.0;0.0;4
32;60;60002;pr;cm;mn;v;5;0;78.0;204000.0;2456.08;;;0.0;0.0;0.0;6
32;60;60002;pr;cm;mn;v;6;0;106.0;218000.0;2060.64;;;0.0;0.0;0.0;6
32;60;60002;pr;cm;mn;v;8;0;147.0;254000.0;1727.89;;;0.0;0.0;0.0;1
32;60;60002;pr;m;m;v;3;D;85.0;220000.0;2588.24;;;0.0;0.0;0.0;1
32;60;60002;pr;m;m;v;5;E;90.0;205000.0;2277.78;;;0.0;0.0;1.0;1
32;60;60002;pr;m;m;v;6;D;95.0;224900.0;2367.37;;;0.0;0.0;1.0;1
32;60;60003;pr;cm;m;v;2;0;54.0;176000.0;3259.26;;;0.0;0.0;1.0;1
32;60;60003;pr;cm;m;v;5;0;102.0;190745.0;1870.05;;;0.0;0.0;1.0;1
32;60;60003;pr;cm;mn;v;4;0;76.0;175900.0;2314.47;;;0.0;1.0;0.0;1
32;60;60003;pr;cm;mn;v;5;0;102.0;199900.0;2044.55;;;0.0;1.0;0.0;3
32;60;60003;pr;cm;mn;v;6;0;109.0;219900.0;1981.08;;;0.0;1.8;0.0;5
32;60;60003;pr;m;m;v;4;A;193.0;429000.0;2222.8;;;0.0;0.0;0.0;1
32;60;60004;pr;a;m;v;12;VI;375.0;472500.0;1260.0;;;0.0;1.0;2.0;1
32;60;60004;pr;a;m;v;5;VI;90.0;135000.0;1500.0;;;0.0;0.0;0.0;1
32;60;60004;pr;a;m;v;6;E;171.5;308000.0;1797.46;;;0.0;1.0;1.0;2
32;60;60004;pr;a;m;v;6;VI;110.0;189000.0;1718.18;;;0.0;1.0;0.0;1
32;60;60004;pr;m;m;v;6;E;160.0;306000.0;1912.5;;;0.0;1.0;1.0;1
32;60;60004;pr;m;m;v;7;E;154.0;209000.0;1357.14;;;0.0;0.0;1.0;1
32;60;60005;pr;a;m;v;10;D;240.0;540000.0;2250.0;;;0.0;0.0;2.0;1
32;60;60005;pr;a;m;v;10;VI;375.0;1050000.0;2800.0;;;0.0;0.0;2.0;1
32;60;60005;pr;a;m;v;4;F;80.0;181000.0;2262.5;12.32;0.065;0.0;0.0;1.0;1
32;60;60005;pr;a;m;v;5;0;118.0;282000.0;2389.83;;;0.0;0.0;1.0;1
32;60;60005;pr;a;m;v;6;D;170.0;250000.0;1470.59;5.83;0.048;0.0;1.0;1.0;1
32;60;60005;pr;a;m;v;6;E;125.0;270000.0;2160.0;5.83;0.032;0.0;0.0;2.0;1
32;60;60005;pr;a;m;v;6;G;272.0;650000.0;2389.71;5.83;0.029;0.0;0.0;1.0;1
32;60;60005;pr;a;m;v;7;D;107.0;262000.0;2448.6;;;0.0;0.0;1.0;1
32;60;60005;pr;a;m;v;7;F;226.0;790000.0;3495.58;;;0.0;1.0;1.0;1
32;60;60005;pr;cm;m;v;4;A;60.0;163000.0;2716.67;12.32;0.054;0.0;0.0;0.0;1
32;60;60005;pr;cm;m;v;5;0;110.0;254500.0;2313.64;;;0.0;0.0;2.0;1
32;60;60005;pr;cm;m;v;5;A;90.0;212084.0;2226.2;;;0.0;0.0;0.0;5
32;60;60005;pr;cm;m;v;6;0;103.0;239500.0;2325.24;5.83;0.03;0.0;0.0;1.0;1
32;60;60005;pr;cm;m;v;7;A;110.0;203000.0;1754.9;;;0.0;0.0;0.0;3
32;60;60005;pr;cm;mn;v;4;0;84.0;191700.0;2282.14;12.32;0.065;0.0;0.0;0.0;1
32;60;60005;pr;cm;mn;v;6;0;116.0;213340.0;1839.14;5.83;0.038;0.0;0.0;0.0;1
32;60;60005;pr;m;a;v;2;E;48.0;118000.0;2458.33;13.54;0.066;0.0;0.0;0.0;1
32;60;60005;pr;m;a;v;4;E;84.0;118000.0;1404.76;12.5;0.107;0.0;0.0;0.0;1
