INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;C19_MEN;C19_MENPSEUL;C19_MENSFAM;C19_MENFAM;C19_FAM;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P
17002;17;170020000;Z;5;59.5522388059701;19.8507462686567;0.0;39.7014925373134;39.7014925373134;4.96268656716418;14.8880597014925;19.8507462686567;19.8507462686567;9.92537313432836;4.96268656716418;0.0;4.96268656716418
17003;17;170030000;Z;5;1794.7108300395;495.989959111481;10.0911982414659;1288.62967268655;1293.62898815147;516.885041799208;171.333810820995;605.410135531268;660.757162561551;291.979500776043;270.932433619044;55.0232311504871;14.9366600443456
17004;17;170040000;Z;5;109.475394927831;50.6772936378299;4.93246291812386;53.8656383718773;53.8656383718773;4.67266514133883;14.6657328036714;34.527240426867;44.3921662631147;0.0;9.47347210876252;0.0;0.0
17006;17;170060000;Z;5;110.052408508779;30.5881749104982;0.0;79.4642335982807;79.4642335982807;34.3133747009673;9.97737390855883;35.1734849887545;45.1508588973133;9.9051806774735;19.5968933554837;4.81130066801016;0.0
17008;17;170080000;Z;5;925.0;195.0;5.0;725.0;725.0;330.0;65.0;330.0;350.0;145.0;190.0;35.0;5.0
17009;17;170090000;Z;5;422.512379847574;68.9500222959538;5.59517802336667;347.967179528254;347.967179528254;208.234435845204;22.2340051923498;117.4987384907;128.542387636316;92.9174228804803;95.6438566099437;25.8324826430683;5.03102975844503
17010;17;170100000;Z;5;1925.0;625.0;20.0;1280.0;1295.0;390.0;160.0;745.0;785.0;260.0;185.0;55.0;10.0
17011;17;170110000;Z;5;165.0;40.0;10.0;115.0;115.0;45.0;10.0;60.0;70.0;5.0;35.0;5.0;0.0
17013;17;170130000;Z;5;160.077743579349;43.3655118646294;0.0;116.71223171472;116.71223171472;31.599930374888;24.3296385617274;60.7826627781043;70.5809495980719;18.9540412120809;23.0445737060188;4.13266719854804;0.0
17015;17;170150000;Z;5;344.886653392687;115.658471974253;5.27701012005276;223.951171298381;223.951171298381;108.077834984802;10.3331339125243;105.540202401055;131.041707690994;25.2806189623577;58.3454409351784;9.2834037098509;0.0
