REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
44.0;08;08001;pr;m;m;v;5;E;120.0;170000.0;1416.67;;;0.0;0.0;0.0;1
44.0;08;08003;pr;a;m;v;5;VI;92.0;99000.0;1076.09;7.33;0.082;0.0;0.0;1.0;1
44.0;08;08003;pr;a;m;v;6;D;153.0;235400.0;1538.56;3.11;0.024;1.0;1.0;1.0;1
44.0;08;08003;pr;a;m;v;7;D;130.0;223000.0;1715.38;;;0.0;2.0;1.0;1
44.0;08;08008;pr;a;m;v;2;F;46.0;67000.0;1456.52;;;0.0;1.0;0.0;1
44.0;08;08011;pr;a;m;v;5;D;77.0;79000.0;1025.97;;;0.0;0.0;1.0;1
44.0;08;08015;pr;a;m;v;4;0;135.0;53500.0;396.3;;;0.0;0.0;0.0;1
44.0;08;08022;pr;a;m;v;7;0;170.0;339200.0;1995.29;;;0.0;2.0;2.0;1
44.0;08;08022;pr;m;m;v;8;D;240.0;348366.0;1451.52;;;0.0;1.0;1.0;1
44.0;08;08024;pr;a;m;v;4;0;123.0;152500.0;1292.96;;;0.0;0.5;0.5;2
44.0;08;08024;pr;a;m;v;6;C;161.0;260000.0;1604.94;;;0.0;1.0;1.0;3
44.0;08;08024;pr;cm;m;v;4;0;84.0;162000.0;1928.57;;;0.0;0.0;2.0;1
44.0;08;08024;pr;cm;m;v;6;0;149.0;217140.0;1457.32;;;0.0;0.0;2.0;1
44.0;08;08024;pr;cm;mn;v;4;0;69.0;137460.0;1992.17;;;0.0;1.0;0.0;1
44.0;08;08024;pr;m;m;v;5;C;114.0;136000.0;1192.98;;;0.0;0.0;0.0;1
44.0;08;08024;pr;m;m;v;5;VI;80.0;141000.0;1762.5;;;0.0;0.0;0.0;1
44.0;08;08024;pr;m;m;v;6;VI;140.0;151000.0;1078.57;;;0.0;0.0;0.0;1
44.0;08;08024;pr;m;m;v;7;VI;178.5;187750.0;1037.7;;;0.0;0.0;0.0;2
44.0;08;08025;pr;a;m;v;8;0;210.0;204750.0;975.0;;;0.0;2.0;2.0;1
44.0;08;08025;pr;m;m;v;4;D;123.0;129990.0;1056.83;6.33;0.072;0.0;0.0;0.0;1
44.0;08;08026;pr;a;m;v;5;D;182.0;177500.0;975.27;;;0.0;1.0;0.0;1
44.0;08;08026;pr;a;m;v;8;D;195.0;117000.0;600.0;;;0.0;0.0;1.0;1
44.0;08;08028;pr;a;m;v;5;C;80.0;137000.0;1712.5;;;0.0;0.0;1.0;1
44.0;08;08032;pr;a;m;v;7;C;224.0;245000.0;1093.75;;;0.0;0.0;2.0;1
44.0;08;08037;pr;a;m;v;5;0;91.0;48500.0;532.97;;;0.0;0.0;1.0;1
44.0;08;08037;pr;a;m;v;6;0;135.0;196100.0;1452.59;;;0.0;0.0;1.0;1
44.0;08;08037;pr;a;m;v;6;VI;165.0;69500.0;421.21;;;0.0;0.0;1.0;1
44.0;08;08037;pr;a;m;v;7;0;139.0;70750.0;539.65;;;0.0;0.0;1.0;2
44.0;08;08039;pr;a;m;v;7;D;184.0;207000.0;1125.0;;;0.0;1.0;1.0;1
44.0;08;08040;pr;a;m;v;8;B;220.0;347000.0;1577.27;;;0.0;0.0;2.0;1
44.0;08;08043;pr;a;a;v;4;VI;94.0;80000.0;851.06;5.92;0.083;0.0;0.0;1.0;1
44.0;08;08043;pr;a;m;v;2;0;80.0;53500.0;668.75;;;0.0;0.0;1.0;1
44.0;08;08043;pr;a;m;v;9;D;222.0;258500.0;1164.41;;;0.0;1.0;1.0;1
44.0;08;08043;pr;m;a;v;5;E;119.0;91000.0;764.71;5.79;0.091;0.0;0.0;0.0;1
44.0;08;08043;pr;m;m;v;4;F;90.0;119500.0;1327.78;6.32;0.057;0.0;0.0;0.0;1
